Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Non-Travel,226,Research & Development,11,4,Technical Degree,1,514,4,Male,45,1,5,Healthcare Representative,4,Divorced,19467,7635,2,Y,No,23,3,1,80,3,32,1,4,1,14,7,11
53,No,Travel_Rarely,491,Research & Development,17,1,Technical Degree,1,515,4,Male,39,1,2,Sales Representative,3,Married,3040,22231,6,Y,No,15,3,4,80,1,37,6,3,17,7,1,7
29,Yes,Travel_Rarely,579,Research & Development,17,2,Human Resources,1,516,2,Female,76,3,3,Human Resources,3,Single,2752,2764,2,Y,Yes,23,3,2,80,1,12,3,1,8,16,10,6
58,Yes,Non-Travel,1092,Sales,2,5,Technical Degree,1,517,3,Female,33,3,3,Sales Executive,3,Divorced,2849,24690,4,Y,No,19,3,2,80,2,25,3,2,5,0,13,12
36,Yes,Non-Travel,1022,Research & Development,13,4,Human Resources,1,518,1,Male,41,4,3,Healthcare Representative,3,Divorced,3642,19036,6,Y,Yes,23,4,1,80,3,13,3,2,10,12,2,14
29,Yes,Travel_Rarely,501,Research & Development,14,2,Human Resources,1,519,1,Female,71,1,1,Laboratory Technician,2,Single,2600,14272,2,Y,Yes,24,3,1,80,3,23,5,4,5,5,6,13
26,No,Travel_Rarely,373,Sales,11,3,Medical,1,520,1,Male,33,3,1,Laboratory Technician,4,Married,14951,25428,1,Y,No,17,3,3,80,1,0,1,2,5,9,1,4
24,No,Travel_Rarely,944,Research & Development,28,2,Medical,1,521,4,Male,35,3,2,Research Scientist,1,Single,12797,17143,5,Y,Yes,16,3,3,80,0,29,5,4,12,0,10,7
45,Yes,Travel_Rarely,238,Research & Development,10,1,Medical,1,522,4,Male,43,1,5,Manager,1,Divorced,18002,13794,7,Y,No,21,3,1,80,0,9,6,1,10,11,10,4
31,No,Travel_Frequently,202,Sales,3,2,Medical,1,523,1,Male,64,4,2,Manager,2,Married,2132,12321,3,Y,No,22,3,1,80,2,9,3,2,13,14,11,8
48,No,Travel_Rarely,1365,Research & Development,29,2,Life Sciences,1,524,1,Male,76,2,4,Laboratory Technician,4,Married,6491,22348,8,Y,No,17,3,2,80,3,27,6,4,1,4,4,9
36,No,Travel_Rarely,1240,Research & Development,27,3,Medical,1,525,3,Female,87,4,4,Sales Executive,3,Single,6795,22995,7,Y,No,20,3,4,80,3,3,6,3,7,1,8,16
33,No,Travel_Rarely,1337,Research & Development,17,3,Medical,1,526,4,Female,94,3,5,Sales Representative,2,Divorced,11531,24143,6,Y,No,15,3,2,80,0,13,5,4,2,13,13,2
22,No,Travel_Rarely,583,Sales,15,5,Medical,1,527,4,Male,48,2,5,Research Scientist,4,Divorced,11931,26762,6,Y,No,11,3,2,80,3,11,2,2,2,8,6,0
52,No,Travel_Rarely,628,Research & Development,9,3,Human Resources,1,528,1,Male,86,2,5,Research Director,3,Married,8633,2145,2,Y,No,19,3,4,80,3,37,0,1,0,0,13,6
29,No,Travel_Frequently,323,Research & Development,10,2,Other,1,529,3,Female,94,4,1,Laboratory Technician,2,Divorced,18871,7101,5,Y,No,15,3,1,80,1,36,4,2,18,12,13,14
42,No,Travel_Rarely,1393,Research & Development,8,1,Other,1,530,3,Male,42,2,1,Sales Executive,4,Married,6009,6247,4,Y,No,14,3,1,80,2,9,3,2,17,16,12,7
38,No,Travel_Rarely,1257,Sales,21,3,Other,1,531,1,Male,37,3,4,Human Resources,1,Married,3113,11578,0,Y,Yes,16,3,2,80,2,26,6,4,16,1,2,10
53,No,Travel_Rarely,213,Research & Development,13,5,Marketing,1,532,1,Male,47,1,5,Healthcare Representative,1,Married,2044,6188,2,Y,No,15,3,2,80,2,11,2,3,19,13,1,1
40,No,Travel_Rarely,743,Sales,27,5,Life Sciences,1,533,4,Female,64,1,3,Sales Executive,4,Divorced,14923,12779,0,Y,No,11,3,4,80,1,21,5,2,12,5,9,1
33,No,Travel_Rarely,750,Research & Development,18,2,Human Resources,1,534,1,Male,55,1,4,Manager,1,Single,3431,4696,3,Y,Yes,12,3,3,80,2,3,6,3,2,5,8,10
56,No,Travel_Rarely,1488,Human Resources,5,3,Technical Degree,1,535,2,Male,67,4,5,Laboratory Technician,4,Married,14926,10240,2,Y,No,14,3,3,80,2,28,2,4,0,17,8,16
59,No,Travel_Rarely,1355,Sales,6,3,Human Resources,1,536,3,Female,95,1,3,Manufacturing Director,3,Single,2582,16190,3,Y,No,18,3,1,80,0,35,0,3,3,8,8,9
56,No,Travel_Rarely,557,Research & Development,17,5,Medical,1,537,1,Male,55,1,5,Research Director,4,Single,15374,21713,8,Y,No,15,3,3,80,0,13,0,4,12,14,9,4
31,No,Travel_Rarely,474,Research & Development,11,3,Other,1,538,2,Male,86,1,2,Healthcare Representative,3,Single,2308,13781,2,Y,No,17,4,1,80,2,11,4,1,16,6,2,2
48,No,Travel_Frequently,710,Research & Development,20,2,Human Resources,1,539,3,Female,54,2,3,Manager,2,Single,9793,12780,5,Y,Yes,12,4,1,80,1,19,4,3,10,5,0,8
22,Yes,Travel_Rarely,306,Research & Development,16,1,Life Sciences,1,540,2,Female,59,2,2,Manufacturing Director,4,Single,2620,21865,5,Y,No,18,3,1,80,1,22,6,3,1,4,8,1
52,No,Travel_Rarely,1016,Research & Development,9,2,Medical,1,541,2,Male,36,2,1,Manager,2,Married,5766,6641,6,Y,Yes,15,3,4,80,1,21,4,1,15,0,6,16
40,Yes,Travel_Frequently,420,Research & Development,2,3,Marketing,1,542,1,Female,56,3,4,Laboratory Technician,1,Divorced,6192,7559,8,Y,No,14,3,2,80,3,33,1,3,1,6,1,11
46,No,Travel_Rarely,192,Research & Development,5,2,Technical Degree,1,543,3,Male,40,3,5,Sales Executive,3,Single,7622,3260,6,Y,No,19,3,3,80,3,20,1,1,18,17,5,8
28,No,Non-Travel,1281,Research & Development,1,4,Medical,1,544,2,Male,37,3,4,Manager,4,Divorced,7093,19033,0,Y,No,16,3,4,80,1,8,2,2,18,7,10,3
35,No,Travel_Rarely,971,Research & Development,4,4,Technical Degree,1,545,4,Female,40,1,5,Sales Executive,2,Divorced,17484,13631,7,Y,No,24,3,3,80,0,9,5,4,15,11,8,15
29,No,Travel_Frequently,198,Research & Development,4,3,Human Resources,1,546,3,Male,59,2,2,Laboratory Technician,3,Married,1237,5048,4,Y,No,14,3,4,80,3,9,0,1,18,9,7,9
26,No,Non-Travel,324,Sales,22,3,Medical,1,547,4,Female,44,3,3,Research Director,3,Single,12110,4023,8,Y,Yes,18,3,3,80,1,29,3,3,8,5,10,11
27,Yes,Travel_Frequently,951,Sales,26,1,Marketing,1,548,1,Female,85,4,3,Sales Representative,1,Divorced,7073,22654,4,Y,Yes,13,3,3,80,3,32,0,1,0,15,11,10
34,No,Travel_Rarely,540,Research & Development,25,2,Human Resources,1,549,4,Female,64,2,5,Research Director,1,Divorced,3542,23717,4,Y,No,24,3,2,80,3,1,1,3,9,17,5,4
55,No,Travel_Rarely,819,Research & Development,3,1,Life Sciences,1,550,3,Male,68,1,2,Research Scientist,3,Single,16282,4074,1,Y,Yes,23,3,3,80,3,31,2,2,18,12,5,10
24,No,Travel_Rarely,684,Research & Development,9,3,Technical Degree,1,551,2,Female,53,2,5,Sales Representative,3,Married,11195,24421,2,Y,Yes,20,3,4,80,3,16,3,1,0,6,7,15
30,No,Travel_Rarely,163,Sales,22,3,Technical Degree,1,552,2,Male,37,1,5,Manufacturing Director,4,Married,2537,14434,8,Y,No,12,3,3,80,1,27,4,2,1,6,8,14
57,No,Travel_Frequently,867,Research & Development,23,5,Life Sciences,1,553,3,Female,72,3,5,Sales Executive,3,Single,18138,15155,6,Y,No,17,3,2,80,3,16,4,4,15,15,7,5
59,No,Travel_Rarely,659,Research & Development,12,1,Technical Degree,1,554,2,Female,71,1,3,Laboratory Technician,4,Divorced,12560,4312,0,Y,No,24,3,3,80,2,13,1,3,11,9,0,12
26,No,Travel_Rarely,1402,Research & Development,10,3,Human Resources,1,555,4,Male,70,1,5,Healthcare Representative,3,Married,14434,5474,2,Y,No,22,3,4,80,1,9,2,3,7,14,14,15
44,No,Travel_Rarely,769,Research & Development,2,4,Other,1,556,2,Male,76,4,3,Research Director,1,Married,8396,16171,1,Y,No,14,3,3,80,1,33,6,2,17,13,1,2
19,No,Travel_Rarely,1371,Sales,11,5,Life Sciences,1,557,2,Female,55,2,1,Research Scientist,4,Divorced,17924,5260,0,Y,No,14,3,2,80,1,13,5,4,1,11,5,0
22,Yes,Travel_Frequently,467,Sales,10,2,Marketing,1,558,4,Male,81,1,2,Research Scientist,2,Divorced,6131,23222,8,Y,Yes,20,3,2,80,3,16,0,1,12,14,7,16
46,No,Travel_Frequently,843,Research & Development,22,5,Medical,1,559,4,Male,51,4,1,Research Director,1,Divorced,9697,18341,7,Y,No,19,4,2,80,1,36,1,1,5,7,14,5
54,No,Travel_Rarely,717,Research & Development,6,2,Medical,1,560,4,Female,34,4,5,Human Resources,4,Divorced,18513,7618,4,Y,No,12,3,2,80,0,21,5,3,5,6,3,8
55,No,Travel_Rarely,1105,Sales,18,4,Life Sciences,1,561,1,Female,44,4,3,Sales Executive,4,Single,11271,14997,1,Y,Yes,11,3,1,80,2,17,5,2,8,8,11,3
36,No,Travel_Rarely,1221,Research & Development,2,2,Other,1,562,4,Male,65,3,2,Research Scientist,2,Divorced,4145,3350,0,Y,Yes,17,3,2,80,0,34,0,2,15,13,3,6
25,No,Travel_Rarely,1391,Research & Development,2,1,Human Resources,1,563,4,Female,92,3,4,Manufacturing Director,4,Married,14100,11285,6,Y,No,22,4,3,80,2,17,3,1,10,6,12,10
18,No,Non-Travel,1183,Research & Development,10,2,Marketing,1,564,1,Female,78,1,2,Laboratory Technician,3,Divorced,5067,8048,1,Y,Yes,18,3,3,80,2,29,0,4,6,11,1,2
39,No,Travel_Frequently,599,Research & Development,16,2,Medical,1,565,2,Female,84,2,2,Sales Executive,2,Divorced,5195,26315,0,Y,No,13,3,3,80,3,36,3,4,9,13,9,15
34,No,Travel_Rarely,1431,Research & Development,12,5,Medical,1,566,4,Male,89,3,5,Manufacturing Director,1,Single,10244,10141,1,Y,No,12,3,3,80,2,39,5,1,9,10,0,5
24,No,Travel_Rarely,1106,Research & Development,1,4,Human Resources,1,567,3,Male,86,3,1,Research Scientist,1,Single,8281,13288,6,Y,No,14,3,1,80,2,5,2,1,19,5,9,6
42,No,Travel_Rarely,510,Sales,21,2,Other,1,568,4,Male,58,1,1,Healthcare Representative,3,Divorced,3509,25707,6,Y,No,12,3,1,80,0,14,1,2,17,2,8,11
21,No,Travel_Rarely,1117,Sales,8,1,Technical Degree,1,569,4,Female,48,1,4,Sales Executive,1,Single,16502,24161,5,Y,No,22,3,1,80,2,34,0,4,19,5,6,6
53,No,Travel_Rarely,1263,Research & Development,16,5,Life Sciences,1,570,1,Male,39,3,5,Research Director,4,Single,7533,3854,4,Y,No,12,3,3,80,1,25,2,1,8,8,8,15
23,No,Travel_Rarely,1451,Research & Development,18,4,Other,1,571,3,Female,39,1,2,Research Scientist,4,Single,18065,20650,2,Y,No,15,3,4,80,1,26,2,1,14,1,12,9
48,No,Travel_Rarely,563,Research & Development,13,4,Other,1,572,2,Female,86,4,1,Laboratory Technician,3,Single,15670,18944,2,Y,No,20,3,4,80,2,29,0,3,3,5,14,0
36,No,Travel_Rarely,801,Sales,15,3,Other,1,573,2,Female,83,1,1,Laboratory Technician,1,Divorced,4932,9546,8,Y,No,15,3,3,80,1,10,4,1,7,13,1,7
56,Yes,Travel_Rarely,262,Sales,21,1,Other,1,574,3,Female,85,4,3,Manufacturing Director,1,Single,15595,23371,3,Y,Yes,18,3,2,80,3,23,5,1,8,3,9,2
44,No,Non-Travel,159,Sales,12,5,Technical Degree,1,575,4,Male,97,3,2,Sales Representative,3,Single,14041,17553,8,Y,No,19,3,2,80,1,13,4,4,12,13,12,15
27,No,Travel_Frequently,1154,Sales,8,5,Human Resources,1,576,1,Female,98,2,5,Human Resources,2,Married,6560,9207,3,Y,No,12,3,3,80,3,22,3,2,8,9,4,2
43,No,Travel_Rarely,432,Research & Development,10,1,Marketing,1,577,3,Female,84,4,1,Laboratory Technician,1,Divorced,5016,8486,1,Y,No,11,3,2,80,2,8,2,4,3,5,14,1
36,Yes,Travel_Rarely,175,Research & Development,14,4,Other,1,578,3,Male,98,2,5,Sales Executive,2,Single,1719,20767,3,Y,No,13,3,2,80,3,17,1,2,16,10,14,11
56,No,Travel_Rarely,416,Research & Development,5,2,Other,1,579,2,Female,30,3,2,Sales Executive,1,Married,1074,8147,5,Y,No,16,4,4,80,3,38,1,3,15,12,1,7
20,Yes,Travel_Rarely,289,Research & Development,18,1,Life Sciences,1,580,1,Male,41,1,2,Manager,1,Single,14161,12017,5,Y,Yes,24,3,3,80,2,18,2,1,14,17,9,14
30,No,Travel_Rarely,1438,Sales,19,5,Medical,1,581,3,Male,64,4,1,Healthcare Representative,1,Divorced,3149,17094,4,Y,No,15,3,1,80,2,4,4,3,2,13,6,16
45,No,Travel_Frequently,395,Research & Development,15,1,Technical Degree,1,582,1,Male,62,4,4,Sales Representative,1,Married,15033,9664,0,Y,No,18,3,4,80,3,17,5,2,19,10,8,8
37,No,Travel_Rarely,600,Sales,6,4,Other,1,583,4,Female,54,3,5,Sales Representative,4,Married,5207,16573,2,Y,No,18,4,3,80,0,32,2,4,4,4,2,4
45,Yes,Travel_Rarely,276,Sales,27,3,Marketing,1,584,2,Male,45,3,5,Laboratory Technician,2,Divorced,16043,3683,4,Y,No,12,3,3,80,2,37,6,4,4,7,13,10
25,No,Travel_Rarely,899,Sales,11,3,Marketing,1,585,4,Female,37,1,3,Sales Representative,2,Married,10078,11390,5,Y,No,24,3,4,80,2,12,3,3,19,3,0,3
58,No,Non-Travel,905,Human Resources,21,2,Marketing,1,586,1,Male,64,2,2,Human Resources,1,Married,12725,3009,0,Y,No,19,3,2,80,0,8,2,2,14,11,3,9
56,No,Non-Travel,959,Research & Development,11,2,Life Sciences,1,587,4,Male,75,4,2,Research Director,1,Single,4936,17820,8,Y,No,24,3,2,80,1,25,0,3,17,5,3,3
18,No,Travel_Rarely,314,Research & Development,20,4,Marketing,1,588,2,Male,40,2,1,Laboratory Technician,2,Married,10307,11899,2,Y,No,24,4,4,80,0,0,4,3,14,7,10,2
20,Yes,Travel_Rarely,752,Research & Development,20,2,Human Resources,1,589,1,Male,90,4,1,Healthcare Representative,4,Divorced,18459,20656,2,Y,No,14,4,3,80,1,11,0,1,1,3,5,15
30,No,Travel_Rarely,696,Research & Development,21,3,Life Sciences,1,590,3,Female,73,4,1,Research Director,3,Single,5615,4612,1,Y,No,24,3,1,80,0,23,0,3,12,9,4,10
45,No,Travel_Rarely,1455,Research & Development,18,4,Technical Degree,1,591,4,Female,40,1,3,Research Scientist,3,Married,8265,25808,7,Y,Yes,11,3,3,80,3,0,2,1,3,10,11,8
42,No,Travel_Rarely,227,Sales,25,4,Marketing,1,592,2,Male,40,4,4,Sales Representative,2,Single,11116,9226,2,Y,Yes,24,3,1,80,2,3,5,1,9,14,12,0
50,No,Travel_Rarely,1392,Sales,18,4,Medical,1,593,3,Male,51,4,1,Sales Representative,1,Divorced,16733,24447,5,Y,Yes,12,3,1,80,0,6,2,4,12,4,4,9
55,Yes,Travel_Rarely,650,Human Resources,10,1,Other,1,594,2,Male,91,3,1,Research Director,1,Married,14892,6341,1,Y,No,24,3,3,80,2,27,5,1,9,2,8,11
23,No,Travel_Rarely,1489,Research & Development,2,2,Technical Degree,1,595,1,Female,77,1,1,Sales Executive,4,Divorced,5652,19926,6,Y,No,21,4,3,80,1,36,1,1,8,14,12,1
49,No,Travel_Rarely,718,Sales,26,5,Human Resources,1,596,1,Male,92,3,3,Research Director,3,Divorced,11473,19621,3,Y,No,16,3,3,80,3,4,5,4,7,1,10,14
38,No,Travel_Frequently,447,Sales,9,3,Medical,1,597,4,Male,80,4,5,Sales Executive,4,Married,10247,13167,8,Y,No,15,3,1,80,2,38,0,3,2,1,0,15
33,No,Travel_Rarely,241,Research & Development,14,2,Technical Degree,1,598,2,Female,74,1,4,Laboratory Technician,3,Married,17925,7709,8,Y,No,22,3,2,80,0,31,2,2,15,7,7,1
38,No,Travel_Rarely,1268,Research & Development,19,3,Human Resources,1,599,2,Male,62,4,5,Human Resources,2,Single,3161,15240,6,Y,No,17,4,1,80,0,30,1,2,13,13,7,12
28,No,Travel_Rarely,891,Research & Development,10,2,Marketing,1,600,2,Male,89,1,2,Manufacturing Director,3,Divorced,19635,4263,7,Y,No,19,3,1,80,3,14,6,2,8,8,10,10
54,No,Travel_Rarely,344,Sales,23,5,Technical Degree,1,601,1,Male,31,2,2,Human Resources,4,Married,15588,18666,2,Y,Yes,16,3,1,80,1,2,0,3,10,4,7,13
53,No,Travel_Rarely,802,Research & Development,4,3,Technical Degree,1,602,4,Male,42,2,1,Sales Executive,4,Divorced,13061,9998,4,Y,No,16,3,4,80,3,14,1,1,2,11,12,2
52,No,Travel_Rarely,1413,Research & Development,29,5,Technical Degree,1,603,2,Female,95,1,5,Research Director,4,Married,7041,18315,1,Y,No,12,3,2,80,3,17,4,2,4,9,11,8
36,Yes,Travel_Rarely,1235,Research & Development,29,3,Life Sciences,1,604,2,Female,86,4,3,Laboratory Technician,2,Divorced,13673,9740,6,Y,No,17,3,1,80,2,20,3,3,9,0,13,4
37,No,Travel_Rarely,313,Research & Development,6,1,Medical,1,605,3,Female,72,1,4,Sales Representative,3,Single,2560,12812,7,Y,Yes,12,4,1,80,1,9,0,1,12,10,12,13
35,No,Travel_Rarely,299,Research & Development,14,1,Human Resources,1,606,2,Male,74,4,5,Research Scientist,3,Divorced,12954,21670,8,Y,No,23,3,4,80,3,20,2,4,3,16,2,6
58,No,Travel_Rarely,504,Research & Development,4,3,Marketing,1,607,4,Male,60,2,5,Sales Representative,4,Married,18548,16228,6,Y,No,17,3,1,80,2,25,5,2,12,2,9,11
31,No,Non-Travel,520,Research & Development,26,3,Other,1,608,3,Female,39,4,4,Sales Representative,3,Single,16078,26747,7,Y,No,18,3,2,80,2,2,4,1,11,0,7,10
32,No,Travel_Rarely,106,Research & Development,15,5,Marketing,1,609,3,Male,52,3,5,Human Resources,1,Single,6419,15532,8,Y,No,22,3,1,80,1,0,6,2,4,16,1,8
48,Yes,Travel_Rarely,691,Research & Development,16,4,Marketing,1,610,3,Male,58,2,5,Research Scientist,1,Married,3722,3882,5,Y,No,11,3,2,80,1,20,1,2,9,5,7,10
18,No,Travel_Rarely,385,Sales,7,3,Life Sciences,1,611,1,Female,60,3,4,Research Director,1,Single,11550,8187,1,Y,Yes,19,3,2,80,2,10,3,2,8,12,11,1
20,No,Travel_Frequently,770,Sales,17,2,Life Sciences,1,612,3,Female,47,2,3,Healthcare Representative,3,Divorced,17854,20659,1,Y,No,18,4,3,80,1,15,5,1,19,3,7,12
33,No,Travel_Rarely,488,Research & Development,19,2,Technical Degree,1,613,2,Male,40,2,4,Human Resources,2,Divorced,2468,16652,3,Y,No,19,3,4,80,2,34,0,3,6,4,14,14
40,Yes,Travel_Frequently,515,Research & Development,29,2,Marketing,1,614,1,Female,76,3,1,Research Director,2,Married,1808,25258,8,Y,No,15,3,4,80,1,20,3,1,1,14,13,7
28,Yes,Travel_Frequently,883,Research & Development,19,1,Medical,1,615,1,Male,32,1,1,Laboratory Technician,2,Divorced,7719,25886,6,Y,No,23,3,4,80,1,10,4,2,6,13,2,4
29,Yes,Travel_Rarely,1106,Sales,17,5,Life Sciences,1,616,1,Female,31,4,1,Laboratory Technician,2,Married,17363,10792,1,Y,No,24,3,3,80,1,30,3,1,7,14,3,4
27,No,Travel_Rarely,1273,Sales,6,1,Human Resources,1,617,1,Female,83,2,1,Research Director,1,Single,11591,22174,7,Y,No,14,3,3,80,0,0,0,4,6,11,8,6
49,No,Travel_Rarely,1114,Research & Development,29,2,Life Sciences,1,618,1,Male,60,4,2,Human Resources,1,Divorced,6073,20407,6,Y,No,11,3,2,80,1,31,4,3,13,17,12,11
33,No,Travel_Frequently,527,Research & Development,11,3,Medical,1,619,1,Male,37,2,3,Research Scientist,4,Married,9012,18850,8,Y,No,19,3,4,80,0,2,1,1,18,13,14,11
25,No,Travel_Rarely,1104,Research & Development,16,2,Life Sciences,1,620,1,Female,72,4,2,Laboratory Technician,3,Divorced,19029,5950,7,Y,No,24,3,3,80,2,31,0,4,4,9,8,8
55,No,Travel_Rarely,1416,Research & Development,25,3,Medical,1,621,3,Male,77,2,5,Research Director,3,Single,14892,5889,2,Y,No,14,4,3,80,3,4,3,3,17,7,9,3
29,No,Travel_Rarely,433,Research & Development,8,5,Other,1,622,4,Male,31,1,5,Research Scientist,2,Single,9249,20976,0,Y,No,14,4,3,80,3,36,0,4,19,3,12,7
41,No,Travel_Rarely,371,Research & Development,11,4,Medical,1,623,2,Male,51,2,4,Research Director,1,Divorced,18513,25016,1,Y,Yes,14,3,2,80,3,11,4,3,11,17,8,0
45,No,Travel_Rarely,1166,Research & Development,7,3,Other,1,624,2,Female,34,1,1,Healthcare Representative,2,Single,16147,11211,1,Y,No,12,3,1,80,2,13,3,1,16,7,9,10
25,No,Travel_Rarely,418,Sales,26,1,Human Resources,1,625,3,Male,36,2,4,Manager,4,Married,18737,24742,3,Y,No,22,3,3,80,1,8,1,4,12,3,5,12
45,No,Travel_Rarely,626,Research & Development,24,2,Technical Degree,1,626,3,Male,49,4,5,Manufacturing Director,3,Divorced,1767,19931,5,Y,Yes,21,4,3,80,0,6,6,2,1,10,0,9
53,No,Travel_Rarely,859,Research & Development,22,2,Technical Degree,1,627,1,Female,31,3,1,Laboratory Technician,3,Divorced,4895,25553,3,Y,No,23,3,3,80,2,15,6,4,12,4,7,12
43,No,Travel_Rarely,1295,Sales,25,2,Life Sciences,1,628,4,Female,61,2,3,Research Director,2,Single,11200,23133,8,Y,Yes,14,3,4,80,3,27,5,3,6,9,12,11
25,No,Non-Travel,420,Human Resources,19,3,Medical,1,629,1,Female,32,2,5,Human Resources,4,Married,8329,15089,3,Y,No,12,3,4,80,3,6,2,1,9,5,8,12
45,No,Travel_Rarely,838,Research & Development,26,5,Life Sciences,1,630,3,Female,70,1,4,Research Director,3,Divorced,16332,17566,5,Y,Yes,18,3,3,80,3,13,1,3,5,3,14,1
45,No,Travel_Frequently,1167,Research & Development,10,3,Medical,1,631,1,Male,71,4,4,Human Resources,4,Divorced,15621,6436,5,Y,No,17,3,2,80,3,31,0,4,2,17,7,2
54,Yes,Travel_Rarely,553,Research & Development,9,1,Life Sciences,1,632,2,Male,74,1,5,Sales Executive,4,Single,12334,19087,0,Y,No,21,3,1,80,0,7,2,4,2,16,14,16
58,No,Travel_Rarely,845,Sales,4,2,Technical Degree,1,633,2,Female,46,4,2,Healthcare Representative,2,Single,19174,24934,7,Y,No,20,3,4,80,3,26,5,2,17,6,12,11
53,Yes,Travel_Frequently,1028,Sales,23,3,Human Resources,1,634,1,Female,76,4,3,Sales Representative,1,Married,1885,10497,2,Y,Yes,12,3,1,80,0,2,5,1,10,8,0,15
44,No,Travel_Rarely,947,Research & Development,15,2,Technical Degree,1,635,4,Male,98,1,5,Research Director,2,Married,8734,9636,5,Y,Yes,24,3,3,80,3,26,4,1,19,2,11,9
34,No,Non-Travel,967,Sales,13,1,Life Sciences,1,636,1,Male,53,3,5,Research Scientist,1,Single,4906,13979,2,Y,No,12,3,4,80,2,29,5,4,4,8,5,14
26,No,Travel_Frequently,873,Sales,25,4,Medical,1,637,1,Female,63,4,4,Manufacturing Director,4,Married,5492,11065,1,Y,No,12,3,1,80,0,33,6,1,18,3,8,7
50,No,Travel_Rarely,182,Human Resources,2,4,Marketing,1,638,4,Male,79,3,1,Sales Representative,1,Single,10730,3581,4,Y,Yes,11,3,3,80,0,25,3,2,18,8,8,4
37,No,Travel_Rarely,642,Research & Development,2,4,Human Resources,1,639,4,Male,71,1,1,Healthcare Representative,4,Divorced,3073,5957,0,Y,No,23,3,4,80,2,36,3,3,14,5,6,11
30,Yes,Travel_Rarely,421,Sales,16,2,Medical,1,640,4,Female,62,3,1,Sales Executive,3,Single,17696,6590,8,Y,Yes,16,4,3,80,3,39,4,1,15,10,6,9
45,No,Travel_Rarely,885,Research & Development,9,3,Life Sciences,1,641,2,Female,56,4,4,Research Scientist,3,Single,7269,21716,6,Y,Yes,16,3,4,80,3,21,5,4,8,14,3,13
46,No,Travel_Rarely,1357,Research & Development,28,2,Medical,1,642,1,Female,88,1,1,Healthcare Representative,3,Single,18194,16913,2,Y,No,11,3,1,80,1,31,0,3,3,5,6,11
30,No,Travel_Rarely,639,Research & Development,13,5,Other,1,643,3,Female,48,3,5,Manager,2,Divorced,7841,20069,3,Y,No,21,3,1,80,1,1,1,3,14,9,9,12
52,No,Travel_Rarely,351,Sales,3,3,Medical,1,644,4,Male,32,1,2,Sales Executive,2,Married,11955,11797,5,Y,No,11,3,4,80,0,7,6,2,11,17,4,16
23,No,Travel_Rarely,935,Research & Development,9,1,Technical Degree,1,645,4,Female,54,1,2,Laboratory Technician,4,Married,3032,9531,2,Y,No,16,3,2,80,1,6,2,4,2,15,10,0
35,No,Travel_Frequently,548,Sales,13,4,Technical Degree,1,646,1,Male,44,3,2,Manager,3,Married,10699,15825,6,Y,Yes,21,4,3,80,2,18,4,1,13,3,9,9
22,No,Travel_Frequently,1362,Research & Development,21,3,Other,1,647,3,Male,89,4,1,Manager,2,Single,13737,8911,5,Y,No,16,3,1,80,2,32,5,4,16,12,4,4
42,Yes,Travel_Rarely,589,Research & Development,22,3,Human Resources,1,648,1,Male,52,4,2,Sales Representative,3,Single,11762,7731,8,Y,Yes,14,3,2,80,2,1,0,3,18,4,0,10
19,No,Travel_Frequently,563,Sales,2,4,Medical,1,649,1,Female,40,4,1,Laboratory Technician,2,Married,8129,19279,4,Y,No,13,3,4,80,0,2,0,4,5,17,1,9
27,No,Travel_Rarely,413,Sales,8,1,Human Resources,1,650,4,Male,88,4,5,Sales Executive,1,Divorced,9788,16790,3,Y,Yes,24,3,1,80,2,27,2,1,3,16,8,5
47,No,Travel_Rarely,1298,Research & Development,27,2,Marketing,1,651,4,Female,63,2,5,Sales Representative,1,Divorced,3147,15455,2,Y,No,19,4,1,80,0,13,4,1,6,15,1,14
22,No,Travel_Rarely,1303,Research & Development,9,2,Medical,1,652,2,Female,36,1,4,Laboratory Technician,3,Divorced,1615,13455,0,Y,No,16,3,3,80,0,14,1,2,18,0,9,8
50,No,Travel_Rarely,484,Sales,16,3,Technical Degree,1,653,3,Female,73,1,4,Healthcare Representative,4,Divorced,1947,26416,2,Y,No,11,3,2,80,2,20,6,1,16,0,10,7
18,No,Travel_Rarely,394,Sales,2,4,Technical Degree,1,654,3,Male,93,2,3,Manufacturing Director,2,Single,6677,14045,2,Y,Yes,13,3,3,80,2,13,1,1,15,13,11,5
35,No,Travel_Frequently,1338,Human Resources,6,5,Human Resources,1,655,4,Female,52,1,5,Sales Executive,2,Married,8866,20730,6,Y,No,11,3,4,80,0,39,4,4,14,1,1,5
49,No,Non-Travel,1085,Sales,22,1,Life Sciences,1,656,4,Female,87,1,1,Sales Representative,1,Divorced,3013,5531,6,Y,Yes,13,3,1,80,2,17,3,4,7,14,14,16
